date,site_id,region,utility_provider,rate_class,total_kwh,peak_kw,demand_charge,energy_charge,total_cost
2024-08-20,DC_IL_05,Midwest,ComEd,Large Load Service,128448.36,6797.68,126485.15,11242.73,137727.89
2024-08-21,DC_IL_05,Midwest,ComEd,Large Load Service,122105.48,6001.97,94465.62,9261.17,103726.79
2024-08-22,DC_IL_05,Midwest,ComEd,Large Load Service,121794.51,6558.24,83842.88,9212.81,93055.69
2024-08-23,DC_IL_05,Midwest,ComEd,Large Load Service,124710.17,5775.22,79438.86,8171.9,87610.76
2024-08-24,DC_IL_05,Midwest,ComEd,Large Load Service,123849.97,6123.61,109709.32,12383.09,122092.4
2024-08-25,DC_IL_05,Midwest,ComEd,Large Load Service,123297.39,5994.0,109042.69,9348.83,118391.52
2024-08-26,DC_IL_05,Midwest,ComEd,Large Load Service,118574.95,5447.35,86161.74,11831.08,97992.82
2024-08-27,DC_IL_05,Midwest,ComEd,Large Load Service,119481.87,5710.8,107797.22,12739.78,120537.0
2024-08-28,DC_IL_05,Midwest,ComEd,Large Load Service,126591.47,6310.82,124966.63,10888.91,135855.54
2024-08-29,DC_IL_05,Midwest,ComEd,Large Load Service,129694.7,6177.0,83870.96,13041.48,96912.44
2024-08-30,DC_IL_05,Midwest,ComEd,Large Load Service,120310.4,6192.07,120450.32,9654.92,130105.24
2024-08-31,DC_IL_05,Midwest,ComEd,Large Load Service,118709.62,5946.88,114375.86,12574.44,126950.3
2024-09-01,DC_IL_05,Midwest,ComEd,Large Load Service,119489.97,5841.7,77549.54,10868.34,88417.87
2024-09-02,DC_IL_05,Midwest,ComEd,Large Load Service,129474.8,6921.24,89763.2,8849.28,98612.48
2024-09-03,DC_IL_05,Midwest,ComEd,Large Load Service,118509.61,6329.84,97038.2,8257.89,105296.09
2024-09-04,DC_IL_05,Midwest,ComEd,Large Load Service,122956.22,6249.26,86327.73,7818.39,94146.11
2024-09-05,DC_IL_05,Midwest,ComEd,Large Load Service,128875.67,6882.4,83657.03,12767.01,96424.04
2024-09-06,DC_IL_05,Midwest,ComEd,Large Load Service,121368.34,6197.83,119473.76,8952.07,128425.83
2024-09-07,DC_IL_05,Midwest,ComEd,Large Load Service,125121.67,5809.72,114231.47,13194.12,127425.59
2024-09-08,DC_IL_05,Midwest,ComEd,Large Load Service,118223.33,5943.05,89993.86,8886.64,98880.5
2024-09-09,DC_IL_05,Midwest,ComEd,Large Load Service,119453.55,6050.39,96955.03,12888.91,109843.94
2024-09-10,DC_IL_05,Midwest,ComEd,Large Load Service,118235.51,6030.01,113650.06,9105.45,122755.51
2024-09-11,DC_IL_05,Midwest,ComEd,Large Load Service,122554.2,5814.01,105524.97,8524.29,114049.26
2024-09-12,DC_IL_05,Midwest,ComEd,Large Load Service,120450.92,6290.78,91678.67,8467.02,100145.7
2024-09-13,DC_IL_05,Midwest,ComEd,Large Load Service,122902.56,6599.04,90109.78,13099.76,103209.54
2024-09-14,DC_IL_05,Midwest,ComEd,Large Load Service,121569.6,5723.29,89767.91,10394.11,100162.02
2024-09-15,DC_IL_05,Midwest,ComEd,Large Load Service,128253.5,6872.26,109501.86,10154.9,119656.76
2024-09-16,DC_IL_05,Midwest,ComEd,Large Load Service,128195.13,6737.41,98099.9,7715.14,105815.05
2024-09-17,DC_IL_05,Midwest,ComEd,Large Load Service,122345.96,5841.73,71866.58,8561.6,80428.18
2024-09-18,DC_IL_05,Midwest,ComEd,Large Load Service,125083.85,6006.64,83178.98,7832.42,91011.4
2024-09-19,DC_IL_05,Midwest,ComEd,Large Load Service,127048.46,6724.56,103077.82,10691.55,113769.37
2024-09-20,DC_IL_05,Midwest,ComEd,Large Load Service,129232.05,6139.13,88004.05,9145.49,97149.54
2024-09-21,DC_IL_05,Midwest,ComEd,Large Load Service,119318.7,5845.99,98930.35,12593.1,111523.45
2024-09-22,DC_IL_05,Midwest,ComEd,Large Load Service,122290.16,6557.21,89717.12,7633.74,97350.86
2024-09-23,DC_IL_05,Midwest,ComEd,Large Load Service,124214.73,6330.35,96375.17,7698.56,104073.74
2024-09-24,DC_IL_05,Midwest,ComEd,Large Load Service,125271.79,6470.36,94237.62,11513.35,105750.97
2024-09-25,DC_IL_05,Midwest,ComEd,Large Load Service,118445.35,5850.32,114555.14,7869.24,122424.38
2024-09-26,DC_IL_05,Midwest,ComEd,Large Load Service,123194.45,5972.12,95455.86,12111.89,107567.75
2024-09-27,DC_IL_05,Midwest,ComEd,Large Load Service,121195.42,6374.85,110820.75,12526.47,123347.22
2024-09-28,DC_IL_05,Midwest,ComEd,Large Load Service,117988.62,5964.64,78089.24,11582.32,89671.56
2024-09-29,DC_IL_05,Midwest,ComEd,Large Load Service,120282.28,6397.51,115294.73,7337.95,122632.68
2024-09-30,DC_IL_05,Midwest,ComEd,Large Load Service,123365.91,6113.57,113438.51,7445.73,120884.24
2024-10-01,DC_IL_05,Midwest,ComEd,Large Load Service,122013.15,6142.11,108230.29,11452.77,119683.06
2024-10-02,DC_IL_05,Midwest,ComEd,Large Load Service,129454.79,6506.55,127721.14,10354.57,138075.71
2024-10-03,DC_IL_05,Midwest,ComEd,Large Load Service,125635.35,6070.44,113762.67,8332.54,122095.21
2024-10-04,DC_IL_05,Midwest,ComEd,Large Load Service,122236.49,6275.29,85290.15,10211.74,95501.89
2024-10-05,DC_IL_05,Midwest,ComEd,Large Load Service,125279.58,5805.33,95050.26,10105.94,105156.2
2024-10-06,DC_IL_05,Midwest,ComEd,Large Load Service,123302.73,6420.65,116662.9,12502.43,129165.34
2024-10-07,DC_IL_05,Midwest,ComEd,Large Load Service,118451.38,5620.65,109482.16,10285.18,119767.34
2024-10-08,DC_IL_05,Midwest,ComEd,Large Load Service,128426.69,6787.92,104775.54,9652.6,114428.14
2024-10-09,DC_IL_05,Midwest,ComEd,Large Load Service,123990.2,5845.49,114426.75,7632.02,122058.76
2024-10-10,DC_IL_05,Midwest,ComEd,Large Load Service,121221.88,5798.39,112651.57,7778.68,120430.25
2024-10-11,DC_IL_05,Midwest,ComEd,Large Load Service,125540.03,6451.75,95259.84,13254.37,108514.21
2024-10-12,DC_IL_05,Midwest,ComEd,Large Load Service,126163.81,5823.3,108604.36,8748.03,117352.38
2024-10-13,DC_IL_05,Midwest,ComEd,Large Load Service,128083.67,6244.76,101592.56,10098.18,111690.74
2024-10-14,DC_IL_05,Midwest,ComEd,Large Load Service,118625.69,5675.49,79478.82,8352.62,87831.44
2024-10-15,DC_IL_05,Midwest,ComEd,Large Load Service,128803.62,6203.69,99470.65,8961.65,108432.3
2024-10-16,DC_IL_05,Midwest,ComEd,Large Load Service,129673.0,6204.15,92139.31,8289.58,100428.89
2024-10-17,DC_IL_05,Midwest,ComEd,Large Load Service,128322.38,6470.33,127314.89,12939.99,140254.87
2024-10-18,DC_IL_05,Midwest,ComEd,Large Load Service,129016.12,6562.41,80852.5,10923.42,91775.92
2024-10-19,DC_IL_05,Midwest,ComEd,Large Load Service,131555.22,6450.02,111802.56,8894.63,120697.2
2024-10-20,DC_IL_05,Midwest,ComEd,Large Load Service,122902.77,6232.99,97021.74,10979.94,108001.68
2024-10-21,DC_IL_05,Midwest,ComEd,Large Load Service,129977.35,6244.29,101791.57,10714.25,112505.82
2024-10-22,DC_IL_05,Midwest,ComEd,Large Load Service,127952.74,6700.43,115035.47,10203.0,125238.47
2024-10-23,DC_IL_05,Midwest,ComEd,Large Load Service,121635.23,6520.31,116297.28,9627.79,125925.06
2024-10-24,DC_IL_05,Midwest,ComEd,Large Load Service,120136.06,5711.66,108670.08,10133.97,118804.05
2024-10-25,DC_IL_05,Midwest,ComEd,Large Load Service,126686.96,6788.17,108092.1,10665.76,118757.85
2024-10-26,DC_IL_05,Midwest,ComEd,Large Load Service,121690.0,6391.42,122695.43,8804.06,131499.49
2024-10-27,DC_IL_05,Midwest,ComEd,Large Load Service,131865.18,7080.4,123317.6,11341.93,134659.52
2024-10-28,DC_IL_05,Midwest,ComEd,Large Load Service,130359.12,6117.12,75083.84,11738.56,86822.4
2024-10-29,DC_IL_05,Midwest,ComEd,Large Load Service,126964.8,5983.05,89269.38,8779.13,98048.5
2024-10-30,DC_IL_05,Midwest,ComEd,Large Load Service,126309.15,6445.11,103312.04,8048.6,111360.64
2024-10-31,DC_IL_05,Midwest,ComEd,Large Load Service,123303.04,6241.16,102690.07,11327.88,114017.95
2024-11-01,DC_IL_05,Midwest,ComEd,Large Load Service,130563.46,6349.31,98173.92,12828.56,111002.47
2024-11-02,DC_IL_05,Midwest,ComEd,Large Load Service,127506.21,6532.68,112570.78,7767.41,120338.2
2024-11-03,DC_IL_05,Midwest,ComEd,Large Load Service,129412.0,6265.53,79744.47,8319.86,88064.33
2024-11-04,DC_IL_05,Midwest,ComEd,Large Load Service,133506.98,6885.93,102282.17,8858.87,111141.05
2024-11-05,DC_IL_05,Midwest,ComEd,Large Load Service,129466.68,6835.38,94964.36,8050.63,103014.99
2024-11-06,DC_IL_05,Midwest,ComEd,Large Load Service,133485.44,6128.28,120556.67,9353.32,129909.99
2024-11-07,DC_IL_05,Midwest,ComEd,Large Load Service,130138.42,6248.46,76390.7,8244.21,84634.91
2024-11-08,DC_IL_05,Midwest,ComEd,Large Load Service,125593.91,6678.96,118636.22,10147.45,128783.67
2024-11-09,DC_IL_05,Midwest,ComEd,Large Load Service,134491.36,6621.5,106850.82,9355.74,116206.56
2024-11-10,DC_IL_05,Midwest,ComEd,Large Load Service,134579.53,7070.33,124017.73,8517.74,132535.47
2024-11-11,DC_IL_05,Midwest,ComEd,Large Load Service,130448.61,6965.37,113342.55,8625.79,121968.34
2024-11-12,DC_IL_05,Midwest,ComEd,Large Load Service,134658.13,6631.94,83321.6,11324.71,94646.32
2024-11-13,DC_IL_05,Midwest,ComEd,Large Load Service,127072.96,6167.81,87961.24,13629.35,101590.59
2024-11-14,DC_IL_05,Midwest,ComEd,Large Load Service,129670.8,6668.65,105975.11,8831.77,114806.88
2024-11-15,DC_IL_05,Midwest,ComEd,Large Load Service,133518.14,7084.09,122926.14,12191.94,135118.08
2024-11-16,DC_IL_05,Midwest,ComEd,Large Load Service,125755.52,6754.93,122922.11,8378.93,131301.04
2024-11-17,DC_IL_05,Midwest,ComEd,Large Load Service,127793.06,6851.4,123534.31,12267.87,135802.19
2024-11-18,DC_IL_05,Midwest,ComEd,Large Load Service,127423.81,6310.71,114601.1,11581.63,126182.74
2024-11-19,DC_IL_05,Midwest,ComEd,Large Load Service,126144.43,6793.26,96211.53,13183.48,109395.01
2024-11-20,DC_IL_05,Midwest,ComEd,Large Load Service,135835.4,6812.51,98886.84,11286.61,110173.44
2024-11-21,DC_IL_05,Midwest,ComEd,Large Load Service,132900.48,6899.63,117526.55,10704.69,128231.24
2024-11-22,DC_IL_05,Midwest,ComEd,Large Load Service,134713.13,6972.66,131629.83,8432.81,140062.64
2024-11-23,DC_IL_05,Midwest,ComEd,Large Load Service,131778.41,6328.02,100388.37,9499.67,109888.04
2024-11-24,DC_IL_05,Midwest,ComEd,Large Load Service,137712.5,6746.02,86177.32,13425.08,99602.4
2024-11-25,DC_IL_05,Midwest,ComEd,Large Load Service,132521.17,7169.05,98102.89,13056.24,111159.13
2024-11-26,DC_IL_05,Midwest,ComEd,Large Load Service,133116.43,6360.33,116016.71,10712.95,126729.66
2024-11-27,DC_IL_05,Midwest,ComEd,Large Load Service,136974.74,6538.38,109455.98,14534.55,123990.53
2024-11-28,DC_IL_05,Midwest,ComEd,Large Load Service,132016.22,6602.94,108810.67,11914.93,120725.61
2024-11-29,DC_IL_05,Midwest,ComEd,Large Load Service,133703.95,6690.69,123790.3,9201.59,132991.88
2024-11-30,DC_IL_05,Midwest,ComEd,Large Load Service,134713.79,6321.53,123014.22,13243.42,136257.65
2024-12-01,DC_IL_05,Midwest,ComEd,Large Load Service,140436.25,6868.52,110907.41,9377.75,120285.15
2024-12-02,DC_IL_05,Midwest,ComEd,Large Load Service,129477.45,6942.14,97343.51,8957.12,106300.62
2024-12-03,DC_IL_05,Midwest,ComEd,Large Load Service,133709.45,6555.29,102593.78,13335.26,115929.04
2024-12-04,DC_IL_05,Midwest,ComEd,Large Load Service,130793.07,6285.93,82846.18,11177.01,94023.19
2024-12-05,DC_IL_05,Midwest,ComEd,Large Load Service,137037.2,6926.94,135086.71,13119.27,148205.98
2024-12-06,DC_IL_05,Midwest,ComEd,Large Load Service,141402.74,7595.77,99144.0,10214.34,109358.34
2024-12-07,DC_IL_05,Midwest,ComEd,Large Load Service,133395.44,7108.96,134178.77,14487.1,148665.87
2024-12-08,DC_IL_05,Midwest,ComEd,Large Load Service,131051.82,7041.23,85019.17,10637.2,95656.37
2024-12-09,DC_IL_05,Midwest,ComEd,Large Load Service,135868.37,6279.46,92361.03,11846.89,104207.93
2024-12-10,DC_IL_05,Midwest,ComEd,Large Load Service,136579.06,6957.76,120335.92,14127.75,134463.67
2024-12-11,DC_IL_05,Midwest,ComEd,Large Load Service,136326.67,7179.22,93028.92,14352.35,107381.27
2024-12-12,DC_IL_05,Midwest,ComEd,Large Load Service,137961.29,6650.32,115372.29,8602.31,123974.59
2024-12-13,DC_IL_05,Midwest,ComEd,Large Load Service,142813.53,6739.49,126885.55,14370.0,141255.54
2024-12-14,DC_IL_05,Midwest,ComEd,Large Load Service,143829.7,6910.16,100648.57,15130.55,115779.12
2024-12-15,DC_IL_05,Midwest,ComEd,Large Load Service,139126.38,6435.18,114308.07,8652.83,122960.9
2024-12-16,DC_IL_05,Midwest,ComEd,Large Load Service,137927.89,6616.28,114856.11,9588.84,124444.95
2024-12-17,DC_IL_05,Midwest,ComEd,Large Load Service,132050.91,6939.16,93900.08,8446.3,102346.38
2024-12-18,DC_IL_05,Midwest,ComEd,Large Load Service,137708.71,6868.06,100038.08,10706.82,110744.9
2024-12-19,DC_IL_05,Midwest,ComEd,Large Load Service,146068.63,7475.77,115436.38,8935.26,124371.63
2024-12-20,DC_IL_05,Midwest,ComEd,Large Load Service,145139.16,7016.82,126773.44,9394.54,136167.98
2024-12-21,DC_IL_05,Midwest,ComEd,Large Load Service,141680.57,7167.04,94060.23,8880.37,102940.61
2024-12-22,DC_IL_05,Midwest,ComEd,Large Load Service,142218.22,6764.64,110663.07,12117.49,122780.56
2024-12-23,DC_IL_05,Midwest,ComEd,Large Load Service,137751.15,7402.32,131605.7,14067.59,145673.29
2024-12-24,DC_IL_05,Midwest,ComEd,Large Load Service,135148.35,6313.83,83883.65,11438.83,95322.48
2024-12-25,DC_IL_05,Midwest,ComEd,Large Load Service,148170.27,6986.87,104194.98,12501.63,116696.61
2024-12-26,DC_IL_05,Midwest,ComEd,Large Load Service,143687.37,6740.18,95694.63,11712.79,107407.42
2024-12-27,DC_IL_05,Midwest,ComEd,Large Load Service,147524.18,6811.42,127128.02,15591.3,142719.31
2024-12-28,DC_IL_05,Midwest,ComEd,Large Load Service,139442.16,7308.27,144228.13,8584.15,152812.29
2024-12-29,DC_IL_05,Midwest,ComEd,Large Load Service,143008.64,6915.99,86666.0,11173.14,97839.15
2024-12-30,DC_IL_05,Midwest,ComEd,Large Load Service,149930.27,6920.9,107563.79,13905.34,121469.12
2024-12-31,DC_IL_05,Midwest,ComEd,Large Load Service,149672.7,7166.83,113657.64,12962.31,126619.95
